order_id,customer_id,restaurant_name,cuisine,order_date,delivery_time_minutes,order_amount,payment_method,city,order_status,rating
6305,6580,South Treats 1 (Hyd),Fast Food,2025-05-30,18,88.58,Online,Hyderabad,Delivered,5.0
6306,19311,South Treats 3 (Pun),South Indian,2024-05-20,31,254.15,Cash,Pune,Delivered,4.0
6307,11743,Seafood Treats 6 (Che),Fast Food,2025-09-17,36,241.43,Cash,Chennai,Delivered,5.0
6308,13308,Italian Treats 6 (Che),Continental,2025-03-07,29,321.49,Cash,Chennai,Cancelled,
6309,16775,South Treats 3 (Del),Fast Food,2025-08-09,34,162.56,Cash,Delhi,Delivered,3.0
6310,29451,Italian Treats 6 (Mum),Chinese,2025-03-20,30,120.91,Online,Mumbai,Delivered,5.0
6311,23465,Desserts Treats 1 (Hyd),Italian,2025-09-18,18,616.2,Cash,Hyderabad,Delivered,5.0
6312,7782,Continental Treats 1 (Che),Chinese,2025-10-29,32,290.73,Online,Chennai,Delivered,3.0
6313,2074,North Treats 2 (Mum),South Indian,2025-04-19,34,231.47,Online,Mumbai,Cancelled,
6314,16023,Continental Treats 6 (Che),Street Food,2025-04-19,25,139.04,Online,Chennai,Delivered,5.0
6315,24771,Fast Treats 3 (Kol),North Indian,2025-09-06,20,331.89,Online,Kolkata,Delivered,4.0
6316,20688,Street Treats 1 (Ben),Continental,2025-07-26,39,289.2,Online,Bengaluru,Delivered,4.0
6317,17025,Seafood Treats 6 (Del),Desserts,2025-11-29,33,50.0,Online,Delhi,Cancelled,
6318,7447,North Treats 5 (Kol),Italian,2023-12-02,22,437.36,Online,Kolkata,Delivered,4.0
6319,20158,Italian Treats 4 (Ben),Desserts,2023-12-02,20,214.02,Cash,Bengaluru,Delivered,5.0
6320,6385,Seafood Treats 5 (Che),South Indian,2025-10-12,39,189.96,Online,Chennai,Delivered,4.0
6321,11401,Chinese Treats 5 (Pun),Fast Food,2025-08-22,24,176.36,Online,Pune,Delivered,4.0
6322,18042,Seafood Treats 4 (Kol),Fast Food,2025-05-15,20,217.96,Online,Kolkata,Delivered,4.0
6323,26767,Italian Treats 4 (Del),Continental,2024-10-20,32,325.57,Online,Delhi,Delivered,4.0
6324,5183,Seafood Treats 2 (Ben),North Indian,2025-11-24,32,218.59,Cash,Bengaluru,Delivered,5.0
6325,1310,Continental Treats 3 (Che),Street Food,2024-11-12,35,79.51,Online,Chennai,Cancelled,
6326,4216,Biryani Treats 1 (Mum),Seafood,2024-06-25,34,514.34,Online,Mumbai,Delivered,3.0
6327,24803,Continental Treats 3 (Ben),North Indian,2025-11-10,25,472.4,Cash,Bengaluru,Delivered,4.0
6328,28211,Seafood Treats 6 (Ben),Biryani,2025-02-15,29,386.22,Online,Bengaluru,Delivered,4.0
6329,27918,Seafood Treats 2 (Pun),Italian,2025-03-24,10,376.89,Online,Pune,Delivered,5.0
6330,19146,Foodie Plaza (Del),Fast Food,2025-05-02,30,261.75,Online,Delhi,Delivered,4.0
6331,18564,Chinese Treats 5 (Del),Biryani,2025-06-22,24,212.65,Online,Delhi,Delivered,2.0
6332,2312,South Treats 2 (Mum),Biryani,2024-07-02,22,218.69,Online,Mumbai,Delivered,5.0
6333,8819,Italian Treats 6 (Del),North Indian,2025-06-26,32,368.33,Cash,Delhi,Delivered,3.0
6334,4024,Italian Treats 6 (Che),Italian,2023-12-02,38,187.18,Online,Chennai,Delivered,5.0
6335,1545,Street Treats 2 (Pun),Desserts,2025-11-12,13,66.14,Online,Pune,Delivered,5.0
6336,27292,North Treats 6 (Che),North Indian,2025-04-24,26,416.98,Online,Chennai,Delivered,4.0
6337,24406,Desserts Treats 2 (Pun),South Indian,2025-09-10,29,245.02,Online,Pune,Delivered,5.0
6338,19138,Continental Treats 5 (Che),North Indian,2024-10-20,20,450.47,Online,Chennai,Delivered,5.0
6339,3386,Italian Treats 4 (Kol),Biryani,2024-07-09,34,244.9,Cash,Kolkata,Delivered,4.0
6340,27496,Desserts Treats 5 (Pun),Street Food,2024-05-17,22,113.31,Online,Pune,Delivered,4.0
6341,8540,North Treats 4 (Mum),Chinese,2025-01-07,35,324.97,Online,Mumbai,Delivered,3.0
6342,10803,Street Treats 4 (Che),Continental,2024-09-01,32,497.91,Online,Chennai,Delivered,4.0
6343,28350,Continental Treats 2 (Ben),Seafood,2025-07-07,39,219.36,Online,Bengaluru,Delivered,5.0
6344,3180,Fast Treats 5 (Mum),South Indian,2023-12-02,26,183.09,Online,Mumbai,Delivered,3.0
6345,29366,South Treats 1 (Ben),Italian,2024-02-20,23,304.52,Cash,Bengaluru,Delivered,4.0
6346,3949,Desserts Treats 6 (Kol),Italian,2025-06-26,21,353.0,Cash,Kolkata,Delivered,4.0
6347,28344,South Treats 2 (Che),Italian,2023-12-27,30,536.14,Online,Chennai,Delivered,4.0
6348,13041,Biryani Treats 4 (Kol),Biryani,2023-12-02,19,411.23,Cash,Kolkata,Delivered,4.0
6349,19130,Continental Treats 1 (Hyd),Seafood,2025-08-24,38,469.03,Cash,Hyderabad,Delivered,5.0
6350,14486,Biryani Treats 3 (Ahm),Seafood,2023-12-16,37,648.69,Online,Ahmedabad,Delivered,4.0
6351,18572,Chinese Treats 3 (Kol),South Indian,2024-12-13,22,156.13,Online,Kolkata,Delivered,4.0
6352,8581,Desserts Treats 6 (Kol),South Indian,2023-12-02,25,251.52,Cash,Kolkata,Delivered,4.0
6353,28769,Chinese Treats 1 (Ben),South Indian,2023-12-02,14,214.85,Cash,Bengaluru,Delivered,5.0
6354,3614,North Treats 5 (Che),Chinese,2025-11-03,32,214.6,Cash,Chennai,Delivered,4.0
6355,4646,Continental Treats 1 (Pun),North Indian,2023-12-02,27,180.4,Online,Pune,Delivered,4.0
6356,5391,Fast Treats 1 (Che),Italian,2023-12-02,31,458.26,Online,Chennai,Delivered,5.0
6357,3672,Spice Hub (Hyd),Fast Food,2025-05-11,33,77.64,Online,Hyderabad,Delivered,4.0
6358,7828,Italian Treats 6 (Ahm),Street Food,2024-12-03,31,93.75,Online,Ahmedabad,Delivered,5.0
6359,3041,Street Treats 2 (Ben),North Indian,2025-05-06,21,506.82,Cash,Bengaluru,Delivered,4.0
6360,29135,Chinese Treats 4 (Ahm),Street Food,2024-08-03,48,74.2,Online,Ahmedabad,Delivered,4.0
6361,4199,Biryani Treats 2 (Pun),Continental,2025-09-05,24,539.5,Cash,Pune,Delivered,4.0
6362,23540,Desserts Treats 2 (Hyd),Chinese,2025-10-30,27,214.32,Online,Hyderabad,Delivered,3.0
6363,18526,Spice Hub (Pun),Italian,2025-10-07,17,538.16,Online,Pune,Delivered,5.0
6364,3517,Desserts Treats 4 (Kol),Italian,2025-02-12,33,437.24,Online,Kolkata,Delivered,5.0
6365,20239,Urban Bites (Pun),Desserts,2025-06-09,10,117.55,Online,Pune,Delivered,5.0
6366,4155,Street Treats 1 (Mum),South Indian,2025-06-24,30,148.48,Online,Mumbai,Delivered,4.0
6367,25819,Biryani Treats 4 (Ben),Italian,2025-09-17,26,442.63,Online,Bengaluru,Cancelled,
6368,7207,Chinese Treats 3 (Hyd),Chinese,2024-05-29,21,412.38,Online,Hyderabad,Delivered,4.0
6369,5060,Italian Treats 5 (Che),Seafood,2023-12-02,38,644.01,Online,Chennai,Delivered,5.0
6370,22834,Italian Treats 6 (Del),Desserts,2023-12-04,26,157.44,Online,Delhi,Delivered,4.0
6371,5701,Urban Bites (Del),Street Food,2025-06-18,23,172.57,Online,Delhi,Cancelled,
6372,5426,South Treats 3 (Kol),Fast Food,2023-12-10,20,198.04,Online,Kolkata,Delivered,5.0
6373,19664,Biryani Treats 2 (Ben),Continental,2023-12-02,30,401.64,Online,Bengaluru,Delivered,5.0
6374,18388,Seafood Treats 5 (Che),Seafood,2025-11-08,10,816.67,Online,Chennai,Delivered,5.0
6375,18825,Fast Treats 3 (Mum),Desserts,2025-06-07,21,133.53,Online,Mumbai,Delivered,3.0
6376,11523,Fast Treats 3 (Hyd),Fast Food,2025-01-20,32,176.75,Online,Hyderabad,Delivered,4.0
6377,21225,Continental Treats 4 (Ahm),Continental,2025-05-14,30,453.69,Online,Ahmedabad,Delivered,1.0
6378,14230,Street Treats 6 (Che),Fast Food,2025-02-19,52,155.43,Cash,Chennai,Delivered,4.0
6379,14419,Biryani Treats 5 (Che),Italian,2023-12-02,32,457.98,Online,Chennai,Delivered,3.0
6380,11998,Desserts Treats 5 (Ben),Biryani,2025-10-21,25,288.09,Online,Bengaluru,Delivered,4.0
6381,8094,South Treats 2 (Pun),South Indian,2025-11-28,26,88.62,Cash,Pune,Delivered,5.0
6382,23539,North Treats 1 (Del),Chinese,2023-12-02,12,266.49,Online,Delhi,Cancelled,
6383,11659,Desserts Treats 3 (Hyd),Biryani,2025-08-05,32,243.82,Online,Hyderabad,Delivered,4.0
6384,9497,North Treats 3 (Che),Italian,2024-10-13,31,663.44,Cash,Chennai,Delivered,5.0
6385,10250,Fast Treats 6 (Kol),Seafood,2025-09-29,39,741.26,Cash,Kolkata,Delivered,5.0
6386,10473,Continental Treats 4 (Kol),Seafood,2025-10-20,34,643.78,Cash,Kolkata,Delivered,4.0
6387,21484,Chinese Treats 5 (Del),Seafood,2025-01-22,26,381.14,Cash,Delhi,Delivered,4.0
6388,20860,Desserts Treats 3 (Del),Seafood,2025-09-17,32,587.07,Online,Delhi,Delivered,5.0
6389,5837,South Treats 4 (Kol),Chinese,2024-09-22,29,298.77,Cash,Kolkata,Cancelled,
6390,6120,Italian Treats 2 (Ben),Seafood,2025-07-22,17,637.6,Cash,Bengaluru,Delivered,4.0
6391,21513,North Treats 5 (Ahm),Chinese,2025-08-26,30,379.03,Online,Ahmedabad,Delivered,4.0
6392,16553,Continental Treats 3 (Hyd),Street Food,2025-03-27,18,110.37,Online,Hyderabad,Delivered,4.0
6393,8688,Italian Treats 6 (Ben),Desserts,2025-08-06,14,136.89,Cash,Bengaluru,Delivered,3.0
6394,20632,Italian Treats 5 (Che),Chinese,2025-04-30,27,231.91,Online,Chennai,Delivered,3.0
6395,6099,Street Treats 6 (Pun),Fast Food,2023-12-02,39,244.69,Online,Pune,Delivered,3.0
6396,1298,Desserts Treats 5 (Kol),Italian,2025-02-16,24,515.59,Cash,Kolkata,Delivered,4.0
6397,23135,Fast Treats 1 (Kol),Biryani,2025-10-30,23,564.87,Online,Kolkata,Delivered,4.0
6398,25821,Fast Treats 6 (Kol),South Indian,2025-07-22,20,239.81,Online,Kolkata,Delivered,4.0
6399,5670,Biryani Treats 1 (Hyd),Biryani,2025-11-17,43,355.25,Online,Hyderabad,Delivered,4.0
6400,15329,South Treats 2 (Kol),Fast Food,2025-05-27,34,189.91,Online,Kolkata,Delivered,4.0
6401,26032,Italian Treats 5 (Hyd),Seafood,2025-08-21,46,288.71,Online,Hyderabad,Delivered,4.0
6402,27247,Biryani Treats 6 (Mum),North Indian,2025-04-26,37,606.72,Online,Mumbai,Delivered,5.0
6403,26296,Italian Treats 4 (Pun),South Indian,2025-03-07,23,203.73,Cash,Pune,Delivered,4.0
6404,14502,Street Treats 6 (Pun),Italian,2023-12-02,27,555.78,Online,Pune,Delivered,5.0
6405,13342,Italian Treats 1 (Pun),Chinese,2025-09-04,24,234.57,Cash,Pune,Delivered,4.0
6406,4623,Biryani Treats 4 (Pun),Italian,2023-12-02,25,230.51,Online,Pune,Delivered,5.0
6407,16357,Biryani Treats 5 (Ben),North Indian,2024-01-27,29,274.92,Online,Bengaluru,Delivered,5.0
6408,11120,Fast Treats 4 (Pun),Street Food,2025-09-06,30,98.32,Cash,Pune,Delivered,5.0
6409,20813,South Treats 1 (Ahm),Continental,2025-11-13,31,517.13,Online,Ahmedabad,Delivered,4.0
6410,2401,Italian Treats 3 (Che),South Indian,2025-09-17,35,247.18,Cash,Chennai,Delivered,5.0
6411,23095,Biryani Treats 5 (Del),Italian,2024-11-23,36,470.79,Online,Delhi,Delivered,4.0
6412,10113,South Treats 2 (Ahm),Desserts,2025-08-04,18,166.18,Cash,Ahmedabad,Delivered,4.0
6413,14863,Street Treats 4 (Hyd),South Indian,2023-12-02,10,233.24,Cash,Hyderabad,Delivered,5.0
6414,9046,Street Treats 2 (Mum),Desserts,2023-12-02,30,196.9,Online,Mumbai,Delivered,5.0
6415,27661,North Treats 1 (Che),Chinese,2023-12-02,31,324.25,Online,Chennai,Delivered,4.0
6416,13427,Street Treats 1 (Mum),Biryani,2025-10-23,27,200.81,Online,Mumbai,Delivered,3.0
6417,11410,Chinese Treats 3 (Ahm),North Indian,2024-07-13,31,227.47,Online,Ahmedabad,Delivered,5.0
6418,18019,Biryani Treats 3 (Che),Continental,2025-11-04,29,308.78,Online,Chennai,Delivered,5.0
6419,29213,Desserts Treats 3 (Mum),Seafood,2025-10-26,28,508.3,Cash,Mumbai,Delivered,4.0
6420,17793,North Treats 2 (Ben),Italian,2025-01-19,41,544.04,Cash,Bengaluru,Delivered,4.0
6421,19707,South Treats 5 (Del),Continental,2025-06-05,36,342.93,Online,Delhi,Delivered,5.0
6422,25743,Fast Treats 1 (Che),Biryani,2025-08-22,51,346.11,Online,Chennai,Delivered,4.0
6423,23057,South Treats 1 (Ben),Continental,2025-06-13,38,243.36,Cash,Bengaluru,Delivered,4.0
6424,1333,Continental Treats 1 (Ben),Seafood,2025-09-14,13,569.7,Online,Bengaluru,Delivered,4.0
6425,14966,North Treats 4 (Hyd),North Indian,2024-10-17,30,469.91,Online,Hyderabad,Delivered,3.0
6426,29105,Desserts Treats 5 (Pun),Fast Food,2025-10-04,12,308.75,Online,Pune,Delivered,3.0
6427,7245,Biryani Treats 3 (Ahm),South Indian,2025-07-09,40,238.57,Cash,Ahmedabad,Cancelled,
6428,18973,Fast Treats 3 (Mum),Italian,2025-11-17,34,513.29,Cash,Mumbai,Delivered,5.0
6429,27496,Seafood Treats 4 (Che),Seafood,2025-08-12,36,747.6,Online,Chennai,Delivered,4.0
6430,16003,Italian Treats 3 (Ahm),Street Food,2023-12-02,27,122.22,Cash,Ahmedabad,Delivered,4.0
6431,10934,Seafood Treats 6 (Pun),Fast Food,2025-10-02,10,306.77,Cash,Pune,Delivered,4.0
6432,14133,North Treats 4 (Hyd),Italian,2024-09-15,42,520.91,Online,Hyderabad,Delivered,5.0
6433,15011,North Treats 6 (Mum),South Indian,2023-12-10,36,116.31,Online,Mumbai,Delivered,4.0
6434,3552,South Treats 1 (Del),Continental,2025-11-04,28,267.74,Cash,Delhi,Delivered,3.0
6435,23979,Continental Treats 1 (Mum),Continental,2025-07-22,35,432.06,Cash,Mumbai,Delivered,5.0
6436,4047,Fast Treats 1 (Hyd),Seafood,2025-04-14,13,567.16,Online,Hyderabad,Delivered,4.0
6437,27423,Spice Hub (Del),Italian,2025-09-04,30,60.03,Online,Delhi,Delivered,4.0
6438,6381,Fast Treats 4 (Ben),North Indian,2025-10-30,36,125.75,Online,Bengaluru,Delivered,5.0
6439,25829,Biryani Treats 6 (Ben),North Indian,2025-06-08,37,374.92,Cash,Bengaluru,Delivered,4.0
6440,1320,Seafood Treats 6 (Hyd),Street Food,2025-06-26,41,154.15,Online,Hyderabad,Delivered,2.0
6441,27543,Seafood Treats 2 (Hyd),Chinese,2025-10-29,21,206.42,Online,Hyderabad,Delivered,5.0
6442,8308,Italian Treats 4 (Ahm),Biryani,2025-06-27,48,453.4,Online,Ahmedabad,Delivered,5.0
6443,27374,Desserts Treats 1 (Del),South Indian,2025-11-14,34,332.44,Cash,Delhi,Delivered,5.0
6444,19659,Desserts Treats 4 (Ahm),Desserts,2025-09-04,27,121.09,Online,Ahmedabad,Cancelled,
6445,6800,South Treats 2 (Pun),Chinese,2025-09-19,21,343.21,Online,Pune,Delivered,5.0
6446,7642,Street Treats 4 (Ahm),South Indian,2024-11-06,37,261.56,Cash,Ahmedabad,Delivered,5.0
6447,25087,Italian Treats 5 (Mum),Biryani,2025-10-05,30,50.0,Cash,Mumbai,Delivered,3.0
6448,1417,Continental Treats 6 (Ahm),Desserts,2024-07-01,36,177.57,Online,Ahmedabad,Delivered,4.0
6449,21614,Desserts Treats 6 (Del),Seafood,2025-02-11,22,751.3,Online,Delhi,Delivered,4.0
6450,26438,Desserts Treats 3 (Che),Italian,2025-10-19,25,697.62,Online,Chennai,Delivered,5.0
6451,24795,Italian Treats 1 (Mum),Desserts,2025-01-30,43,206.6,Online,Mumbai,Delivered,4.0
6452,1339,Fast Treats 1 (Kol),Street Food,2025-04-11,29,173.63,Online,Kolkata,Delivered,4.0
6453,16305,Biryani Treats 4 (Pun),Desserts,2025-08-25,27,78.85,Cash,Pune,Delivered,3.0
6454,17651,Biryani Treats 1 (Che),Chinese,2025-10-31,32,328.27,Online,Chennai,Delivered,4.0
6455,10378,North Treats 4 (Ahm),Chinese,2025-08-06,20,142.38,Cash,Ahmedabad,Delivered,3.0
6456,2556,Foodie Plaza (Mum),Seafood,2025-03-06,39,465.19,Online,Mumbai,Delivered,4.0
6457,27975,Street Treats 1 (Pun),Desserts,2025-03-09,21,122.05,Online,Pune,Delivered,4.0
6458,2235,Street Treats 5 (Che),Continental,2023-12-02,24,537.63,Online,Chennai,Delivered,4.0
6459,16597,North Treats 2 (Ben),Fast Food,2024-01-12,32,130.5,Cash,Bengaluru,Delivered,5.0
6460,19170,Biryani Treats 5 (Pun),South Indian,2025-09-07,19,349.47,Online,Pune,Delivered,5.0
6461,29169,Seafood Treats 6 (Kol),Desserts,2023-12-02,19,200.96,Online,Kolkata,Delivered,5.0
6462,20486,Biryani Treats 3 (Hyd),Chinese,2025-09-24,21,270.29,Online,Hyderabad,Delivered,4.0
6463,18733,Spice Hub (Kol),Desserts,2025-04-19,27,207.42,Online,Kolkata,Delivered,5.0
6464,23325,Desserts Treats 5 (Hyd),Chinese,2023-12-02,22,181.4,Cash,Hyderabad,Delivered,5.0
6465,21377,Italian Treats 6 (Kol),Street Food,2025-06-24,27,117.66,Online,Kolkata,Delivered,2.0
6466,2630,Chinese Treats 2 (Ben),North Indian,2025-11-17,35,418.66,Online,Bengaluru,Cancelled,
6467,22256,Fast Treats 2 (Kol),Chinese,2025-11-07,29,199.86,Cash,Kolkata,Delivered,4.0
6468,17408,Continental Treats 2 (Hyd),Seafood,2024-12-06,20,697.0,Cash,Hyderabad,Delivered,4.0
6469,24730,Italian Treats 1 (Che),Fast Food,2025-09-06,25,167.86,Online,Chennai,Delivered,3.0
6470,22283,Desserts Treats 5 (Mum),Italian,2025-02-06,34,553.35,Online,Mumbai,Delivered,4.0
6471,4700,Chinese Treats 2 (Del),Street Food,2024-09-06,37,125.7,Online,Delhi,Delivered,4.0
6472,15166,Fast Treats 6 (Ahm),Continental,2025-03-26,31,164.51,Online,Ahmedabad,Delivered,4.0
6473,29086,Fast Treats 5 (Pun),Continental,2025-04-29,10,393.17,Online,Pune,Delivered,3.0
6474,26241,Biryani Treats 6 (Hyd),Chinese,2025-02-13,37,242.52,Online,Hyderabad,Delivered,4.0
6475,22675,North Treats 2 (Kol),Seafood,2024-10-08,23,305.64,Cash,Kolkata,Cancelled,
6476,6745,Chinese Treats 1 (Hyd),Fast Food,2025-11-10,22,216.36,Online,Hyderabad,Cancelled,
6477,15882,Chinese Treats 2 (Che),Street Food,2025-06-02,29,51.86,Online,Chennai,Cancelled,
6478,27807,Fast Treats 6 (Ahm),Chinese,2025-04-02,39,240.65,Cash,Ahmedabad,Delivered,3.0
6479,26317,Street Treats 4 (Kol),Fast Food,2025-09-23,24,306.83,Online,Kolkata,Delivered,3.0
6480,8650,Street Treats 1 (Ben),South Indian,2024-11-23,27,213.94,Cash,Bengaluru,Delivered,3.0
6481,15679,Desserts Treats 5 (Che),North Indian,2025-10-21,23,389.47,Online,Chennai,Delivered,5.0
6482,24696,Fast Treats 5 (Ben),North Indian,2025-08-20,42,296.24,Online,Bengaluru,Delivered,3.0
6483,17632,Continental Treats 5 (Mum),South Indian,2025-08-30,40,115.2,Online,Mumbai,Delivered,4.0
6484,9651,Chinese Treats 5 (Kol),Italian,2025-04-22,29,355.25,Online,Kolkata,Delivered,4.0
6485,12472,Seafood Treats 3 (Che),Fast Food,2025-05-08,35,245.38,Online,Chennai,Delivered,5.0
6486,19051,Continental Treats 1 (Ben),Italian,2025-10-27,36,527.37,Online,Bengaluru,Delivered,5.0
6487,20637,Biryani Treats 3 (Del),South Indian,2025-02-12,31,170.45,Online,Delhi,Delivered,5.0
6488,16346,Continental Treats 1 (Ahm),Street Food,2024-11-13,31,83.98,Online,Ahmedabad,Delivered,4.0
6489,29641,Desserts Treats 4 (Del),Fast Food,2025-11-06,31,391.38,Online,Delhi,Delivered,3.0
6490,1608,Biryani Treats 2 (Del),Seafood,2023-12-02,32,304.38,Online,Delhi,Delivered,4.0
6491,5396,Fast Treats 6 (Ben),Seafood,2025-02-21,26,534.46,Cash,Bengaluru,Delivered,5.0
6492,7881,Desserts Treats 3 (Ahm),Street Food,2025-11-15,27,103.02,Online,Ahmedabad,Cancelled,
6493,9305,Chinese Treats 4 (Del),Continental,2025-05-15,37,573.56,Cash,Delhi,Delivered,4.0
6494,3031,Desserts Treats 4 (Mum),Biryani,2025-08-17,33,296.49,Online,Mumbai,Delivered,4.0
6495,8947,Seafood Treats 5 (Mum),Desserts,2025-03-17,31,183.81,Cash,Mumbai,Cancelled,
6496,6132,Italian Treats 5 (Kol),Italian,2025-10-11,28,628.63,Cash,Kolkata,Cancelled,
6497,9253,Street Treats 1 (Ahm),Italian,2023-12-02,18,323.61,Cash,Ahmedabad,Delivered,4.0
6498,28430,Italian Treats 3 (Hyd),South Indian,2025-11-23,38,213.97,Online,Hyderabad,Delivered,5.0
6499,14084,Fast Treats 5 (Ben),Italian,2025-11-14,35,522.32,Cash,Bengaluru,Delivered,4.0
6500,2397,Fast Treats 6 (Ahm),Seafood,2025-03-27,31,953.96,Cash,Ahmedabad,Delivered,4.0
6501,3174,Chinese Treats 6 (Pun),Desserts,2025-08-29,25,50.0,Online,Pune,Delivered,5.0
6502,14902,Italian Treats 2 (Che),North Indian,2025-11-04,28,494.34,Online,Chennai,Delivered,4.0
6503,19943,Fast Treats 3 (Del),Desserts,2025-01-25,27,176.44,Online,Delhi,Delivered,4.0
6504,27965,Continental Treats 6 (Ben),Chinese,2023-12-02,20,257.44,Online,Bengaluru,Delivered,4.0
6505,8776,North Treats 5 (Hyd),South Indian,2025-05-03,35,264.68,Cash,Hyderabad,Delivered,4.0
6506,15256,Fast Treats 1 (Ahm),Biryani,2025-10-11,24,355.29,Online,Ahmedabad,Delivered,3.0
6507,1804,North Treats 1 (Che),Seafood,2024-08-20,18,257.79,Online,Chennai,Delivered,4.0
6508,16690,Desserts Treats 6 (Ben),South Indian,2024-11-07,21,163.73,Cash,Bengaluru,Delivered,4.0
6509,12251,North Treats 5 (Kol),Desserts,2024-07-31,29,258.76,Online,Kolkata,Delivered,4.0
6510,12251,South Treats 6 (Hyd),Street Food,2025-08-18,13,98.8,Online,Hyderabad,Delivered,5.0
6511,6209,South Treats 2 (Che),Desserts,2023-12-02,28,226.01,Cash,Chennai,Delivered,4.0
6512,10439,North Treats 6 (Ahm),Fast Food,2025-10-23,25,165.41,Online,Ahmedabad,Delivered,4.0
6513,14772,Chinese Treats 3 (Del),Street Food,2025-09-14,23,109.33,Online,Delhi,Delivered,5.0
6514,26921,Seafood Treats 5 (Ben),North Indian,2025-08-24,27,382.82,Cash,Bengaluru,Delivered,3.0
6515,17629,Seafood Treats 3 (Mum),Italian,2025-10-29,41,253.04,Online,Mumbai,Delivered,4.0
6516,21920,Fast Treats 2 (Kol),Continental,2024-12-06,41,311.28,Online,Kolkata,Delivered,4.0
6517,7448,Chinese Treats 6 (Mum),Italian,2024-06-27,21,350.87,Online,Mumbai,Delivered,4.0
6518,26081,Urban Bites (Ben),Desserts,2025-09-03,31,161.42,Online,Bengaluru,Delivered,4.0
6519,27584,Street Treats 4 (Pun),Desserts,2025-07-15,27,123.09,Online,Pune,Delivered,4.0
6520,14128,South Treats 5 (Ahm),Italian,2025-03-21,27,318.32,Online,Ahmedabad,Delivered,4.0
6521,12422,Continental Treats 2 (Che),Continental,2025-07-01,28,513.93,Online,Chennai,Delivered,4.0
6522,5596,Fast Treats 4 (Hyd),Fast Food,2024-11-01,19,260.56,Cash,Hyderabad,Cancelled,
6523,15245,Continental Treats 6 (Che),Desserts,2024-12-10,32,121.42,Online,Chennai,Delivered,5.0
6524,13077,Seafood Treats 1 (Pun),South Indian,2025-09-30,30,67.55,Online,Pune,Delivered,3.0
6525,28621,Chinese Treats 6 (Ahm),North Indian,2025-09-23,48,151.21,Cash,Ahmedabad,Delivered,2.0
6526,4443,Seafood Treats 4 (Del),South Indian,2025-08-02,32,255.82,Online,Delhi,Delivered,4.0
6527,21292,Fast Treats 2 (Ben),South Indian,2025-05-01,20,170.02,Online,Bengaluru,Delivered,2.0
6528,16076,Biryani Treats 3 (Mum),Seafood,2025-10-14,24,763.51,Online,Mumbai,Delivered,4.0
6529,11465,Seafood Treats 5 (Del),Continental,2025-05-12,32,140.61,Online,Delhi,Delivered,4.0
6530,22293,Continental Treats 4 (Che),Seafood,2025-04-19,38,709.27,Cash,Chennai,Delivered,4.0
6531,17588,Italian Treats 1 (Mum),Desserts,2025-09-07,28,162.84,Cash,Mumbai,Delivered,5.0
6532,29488,Italian Treats 1 (Del),Italian,2025-08-24,29,150.74,Online,Delhi,Delivered,5.0
6533,21228,North Treats 3 (Ahm),Seafood,2025-06-11,24,507.42,Online,Ahmedabad,Delivered,3.0
6534,17744,Desserts Treats 3 (Hyd),Fast Food,2025-10-15,26,137.88,Online,Hyderabad,Delivered,3.0
6535,21382,Italian Treats 5 (Hyd),Italian,2025-10-02,31,336.63,Cash,Hyderabad,Cancelled,
6536,17988,South Treats 4 (Pun),Desserts,2025-11-23,31,138.9,Online,Pune,Delivered,4.0
6537,16783,Urban Bites (Kol),Italian,2025-05-24,30,406.5,Online,Kolkata,Delivered,3.0
6538,18214,Urban Bites (Pun),South Indian,2025-03-11,43,116.88,Online,Pune,Delivered,5.0
6539,1867,Italian Treats 1 (Del),Chinese,2025-02-03,26,230.11,Online,Delhi,Delivered,4.0
6540,11751,Urban Bites (Ahm),Chinese,2023-12-02,34,98.58,Cash,Ahmedabad,Delivered,5.0
6541,23194,Desserts Treats 1 (Del),Italian,2025-10-05,38,584.73,Online,Delhi,Delivered,3.0
6542,9494,Desserts Treats 1 (Che),Fast Food,2024-07-23,29,199.95,Online,Chennai,Delivered,5.0
6543,15101,Street Treats 5 (Ahm),Fast Food,2025-08-12,54,191.13,Online,Ahmedabad,Delivered,4.0
6544,20959,Italian Treats 6 (Ahm),Street Food,2023-12-02,37,102.13,Cash,Ahmedabad,Delivered,5.0
